5.0	24.8
7.8	15.5
7.8	7.5
3.1	-1.2
7.0	-3.8
7.8	-15.0
4.5	-8.1
10.9	-13.5
-7.1	-3.8
10.9	-21.5
14.7	-8.0
-1.1	-3.8
-2.9	-1.2
12.3	13.0
12.3	20.0
14.7	2.0
8.0	-24.8
0.0	-24.8
-10.0	-24.8
-14.7	-24.8
4.5	-22.1
1.3	-16.1
-1.1	-15.1
-4.6	-22.1
-4.6	-9.7
-11.1	-17.7
3.1	4.8
-14.7	-10.0
-2.9	11.0
-11.1	-4.4
-14.7	3.0
-8.0	0.0
-8.0	7.5
-14.7	15.0
-8.0	15.5
-6.0	24.8
